Date,Temperature,Rainfall,Humidity,Pressure,WindSpeed
1997-07-20,34.43,0.0,63.81,1012.45,9.41
1997-07-21,31.93,3.88,72.44,1010.63,8.4
1997-07-22,33.59,2.2,71.47,1014.45,4.79
1997-07-23,33.14,0.0,81.65,1008.6,11.49
1997-07-24,32.95,1.39,61.47,1014.76,11.91
1997-07-25,35.53,3.11,68.73,1009.2,9.43
1997-07-26,31.65,3.17,62.26,1011.33,10.34
1997-07-27,33.37,6.35,66.77,1012.27,14.1
1997-07-28,34.7,5.31,65.16,1010.69,7.36
1997-07-29,33.65,3.55,67.14,1013.08,7.58
1997-07-30,35.13,4.8,66.58,1009.55,10.96
1997-07-31,34.98,3.2,67.86,1010.05,13.56
1997-08-01,32.52,2.94,75.78,1010.44,12.27
1997-08-02,31.82,2.59,75.91,1007.97,9.7
1997-08-03,33.33,1.02,64.52,1010.34,10.09
1997-08-04,34.66,6.08,61.86,1010.33,11.35
1997-08-05,34.97,4.44,68.75,1012.0,11.35
1997-08-06,31.79,3.39,75.75,1009.38,10.26
1997-08-07,32.68,0.0,67.12,1010.91,8.98
1997-08-08,31.5,1.24,71.59,1015.92,12.76
1997-08-09,31.25,4.71,63.02,1008.25,9.08
1997-08-10,33.92,4.92,66.41,1009.76,10.93
1997-08-11,33.74,5.35,59.29,1010.06,7.86
1997-08-12,32.93,2.55,66.72,1007.6,7.03
1997-08-13,30.28,2.74,64.41,1007.97,12.65
1997-08-14,31.88,5.83,76.74,1004.15,10.18
1997-08-15,32.48,0.0,58.33,1012.32,14.04
1997-08-16,34.17,3.65,66.87,1015.05,14.3
1997-08-17,32.24,0.0,54.41,1013.97,9.91
1997-08-18,33.24,0.0,62.48,1009.11,10.42
1997-08-19,32.48,0.93,62.29,1013.62,10.49
1997-08-20,33.8,1.2,49.28,1008.43,8.27
1997-08-21,33.45,9.57,71.17,1018.21,11.14
1997-08-22,32.18,3.7,77.68,1015.49,8.85
1997-08-23,33.33,0.14,71.95,1014.66,10.08
1997-08-24,32.13,3.72,69.5,1010.24,10.36
1997-08-25,32.77,4.99,71.42,1007.05,7.98
1997-08-26,32.67,4.47,67.89,1008.07,10.52
1997-08-27,32.57,4.76,69.0,1009.05,10.46
1997-08-28,34.71,1.86,69.42,1009.79,10.85
1997-08-29,32.15,3.22,73.65,1007.19,7.34
1997-08-30,31.32,0.66,70.57,1005.78,9.4
1997-08-31,33.8,3.83,64.69,1010.57,10.21
1997-09-01,32.71,2.58,80.41,1012.43,14.96
1997-09-02,32.35,2.83,59.01,1007.57,13.8
1997-09-03,32.32,6.84,59.54,1006.84,9.32
1997-09-04,32.92,4.85,69.7,1008.75,9.73
1997-09-05,32.59,1.17,61.67,1013.08,6.34
1997-09-06,35.1,2.31,62.36,1012.22,12.97
1997-09-07,34.45,4.0,73.52,1004.85,8.96
1997-09-08,31.82,5.45,64.7,1012.54,11.07
1997-09-09,31.88,1.83,74.76,1007.67,10.25
1997-09-10,31.98,2.37,66.72,1007.65,8.08
1997-09-11,33.37,1.31,62.14,1007.18,9.84
1997-09-12,34.23,6.01,62.64,1016.45,7.99
1997-09-13,34.41,1.56,61.77,1007.77,9.9
1997-09-14,33.75,4.34,61.34,1007.03,8.17
1997-09-15,32.86,2.58,61.3,1010.81,14.53
1997-09-16,32.34,2.13,70.36,1008.32,11.34
1997-09-17,32.07,6.66,69.07,1008.14,8.82
1997-09-18,32.33,5.75,59.39,1008.0,8.88
1997-09-19,32.98,2.46,58.05,1008.8,9.8
1997-09-20,32.18,4.37,72.52,1009.76,10.46
1997-09-21,30.19,2.16,73.03,1008.73,8.53
1997-09-22,35.96,6.64,69.81,1013.42,5.55
1997-09-23,31.98,2.06,65.58,1008.53,4.9
1997-09-24,33.5,4.09,76.61,1007.64,8.26
1997-09-25,29.52,2.41,72.41,1008.16,14.29
1997-09-26,32.67,3.29,58.82,1010.86,6.04
1997-09-27,33.9,4.45,75.16,1006.94,10.32
1997-09-28,33.73,3.88,61.81,1002.82,10.69
1997-09-29,32.8,1.87,71.58,1009.87,7.36
1997-09-30,30.49,0.74,81.36,1012.17,10.38
1997-10-01,32.76,2.51,74.0,1008.53,11.15
1997-10-02,32.55,6.88,71.45,1013.74,8.83
1997-10-03,34.38,2.37,67.66,1014.91,7.91
1997-10-04,33.26,3.88,70.12,1008.65,14.17
1997-10-05,31.32,5.92,74.29,1015.7,6.82
1997-10-06,31.87,5.98,55.74,1005.18,9.02
1997-10-07,33.25,6.18,65.89,1008.18,10.62
1997-10-08,33.61,3.88,65.93,1004.13,8.16
1997-10-09,34.85,3.37,65.06,1013.35,7.74
1997-10-10,32.71,3.28,64.35,1010.3,9.62
1997-10-11,31.18,3.36,59.03,1010.5,12.75
1997-10-12,32.63,0.66,66.24,1007.5,11.19
1997-10-13,32.81,6.42,73.98,1009.54,11.43
1997-10-14,32.49,3.07,64.83,1012.3,12.87
1997-10-15,34.04,4.84,72.54,1011.65,7.72
1997-10-16,35.21,6.61,65.6,1008.89,11.22
1997-10-17,33.72,2.6,59.5,1010.92,11.1
1997-10-18,33.94,3.7,65.37,1012.98,10.13
1997-10-19,32.4,2.64,56.52,1009.45,11.38
1997-10-20,33.44,6.04,65.42,1011.46,11.59
1997-10-21,36.05,3.29,60.73,1012.54,13.73
1997-10-22,32.58,4.68,74.37,1013.05,10.25
1997-10-23,32.09,2.84,69.75,1012.72,10.67
1997-10-24,32.51,4.11,72.16,1011.14,8.33
1997-10-25,32.76,4.9,58.7,1003.72,13.02
1997-10-26,33.66,4.21,60.54,1012.21,10.55
1997-10-27,30.94,5.85,67.95,1008.81,9.24
1997-10-28,30.38,4.19,68.57,1009.42,12.56
1997-10-29,31.2,1.81,61.9,1009.16,10.13
1997-10-30,33.56,2.31,61.74,1015.06,14.82
1997-10-31,33.19,1.49,75.85,1005.66,9.33
1997-11-01,29.16,6.4,82.6,1007.41,10.03
1997-11-02,30.03,11.79,82.15,1009.31,11.62
1997-11-03,29.82,26.25,86.93,1011.71,12.78
1997-11-04,28.66,13.27,92.82,1009.23,4.37
1997-11-05,29.76,19.35,70.91,1014.0,8.57
1997-11-06,30.39,15.74,77.56,1006.79,8.13
1997-11-07,31.3,16.52,81.39,1007.2,12.39
1997-11-08,31.76,29.85,86.46,1010.87,7.57
1997-11-09,29.71,11.16,74.87,1013.17,8.61
1997-11-10,31.44,26.82,86.78,1011.84,8.77
1997-11-11,32.23,18.43,85.51,1008.05,8.14
1997-11-12,30.57,20.18,80.05,1005.68,7.46
1997-11-13,31.44,11.87,82.31,1014.35,7.76
1997-11-14,29.13,10.31,92.09,1015.98,11.5
1997-11-15,30.94,12.2,93.74,1010.8,11.71
1997-11-16,29.87,15.32,92.32,1011.62,12.9
1997-11-17,30.31,9.52,81.08,1010.31,8.75
1997-11-18,28.67,30.01,81.28,1010.41,10.59
1997-11-19,29.29,32.51,78.41,1010.78,10.49
1997-11-20,29.93,5.03,88.35,1012.23,8.65
1997-11-21,30.85,21.75,77.6,1007.44,12.28
1997-11-22,30.37,12.36,79.71,1008.45,9.11
1997-11-23,28.98,0.58,89.7,1012.91,7.45
1997-11-24,30.16,8.98,82.69,1008.97,9.14
1997-11-25,32.4,13.6,79.96,1007.71,12.09
1997-11-26,28.02,10.37,91.23,1010.73,10.38
1997-11-27,32.56,20.46,80.46,1009.15,7.73
1997-11-28,31.51,23.75,89.62,1013.64,9.17
1997-11-29,28.87,17.48,79.64,1010.49,12.26
1997-11-30,29.8,19.5,83.53,1012.41,8.66
1997-12-01,27.36,22.71,88.94,1011.34,8.72
1997-12-02,28.64,22.94,84.71,1009.62,13.64
1997-12-03,28.86,35.75,84.16,1004.49,9.64
1997-12-04,31.15,14.35,76.63,1009.51,8.29
1997-12-05,30.59,25.73,78.72,1007.88,11.51
1997-12-06,28.97,7.18,78.11,1011.06,10.62
1997-12-07,29.18,18.05,91.64,1007.08,6.1
1997-12-08,30.55,16.9,80.45,1011.96,11.68
1997-12-09,27.35,11.47,95.59,1011.75,11.35
1997-12-10,31.41,18.17,87.98,1012.15,11.08
1997-12-11,29.61,19.72,81.06,1010.04,7.66
1997-12-12,29.05,15.18,79.28,1008.48,9.67
1997-12-13,30.48,27.49,81.68,1014.01,11.88
1997-12-14,30.6,19.54,85.6,1013.56,12.45
1997-12-15,31.6,18.41,86.77,1014.03,8.75
1997-12-16,29.62,18.16,88.5,1012.75,9.54
1997-12-17,28.19,20.46,79.41,1005.53,7.47
1997-12-18,30.39,31.61,84.19,1010.63,12.37
1997-12-19,28.15,23.2,83.94,1011.7,9.03
1997-12-20,29.02,19.41,92.25,1012.58,8.98
1997-12-21,28.39,1.18,90.58,1007.13,9.35
1997-12-22,31.59,1.86,91.46,1009.24,7.7
1997-12-23,29.7,10.77,86.2,1008.06,6.18
1997-12-24,29.74,4.43,85.02,1006.44,9.02
1997-12-25,30.22,15.88,85.25,1012.04,7.68
1997-12-26,29.92,0.0,85.24,1009.1,8.03
1997-12-27,30.38,29.73,81.62,1007.17,10.33
1997-12-28,28.4,11.4,90.11,1010.19,6.24
1997-12-29,27.84,19.62,88.31,1005.15,10.9
1997-12-30,31.6,36.88,85.66,1011.52,5.73
1997-12-31,32.52,12.25,79.33,1009.23,13.02
1998-01-01,32.65,19.25,88.99,1010.13,7.92
1998-01-02,31.77,11.78,91.68,1013.9,11.23
1998-01-03,32.19,40.32,83.12,1007.57,6.27
1998-01-04,32.69,13.6,89.68,1007.78,13.08
1998-01-05,29.16,6.08,82.96,1008.4,11.19
1998-01-06,29.94,24.28,82.54,1008.0,8.83
1998-01-07,32.45,20.25,74.08,1008.44,10.19
1998-01-08,32.21,28.29,79.39,1017.26,9.94
1998-01-09,31.5,6.45,72.01,1005.77,3.5
1998-01-10,32.53,20.15,79.38,1011.36,10.38
1998-01-11,30.75,30.1,82.55,1007.36,11.66
1998-01-12,30.96,19.01,94.89,1008.69,8.2
1998-01-13,30.5,11.25,86.48,1007.5,9.2
1998-01-14,32.27,13.94,80.01,1013.51,7.9
1998-01-15,29.17,23.77,88.69,1013.66,8.51
1998-01-16,30.72,13.34,80.97,1013.61,8.9
1998-01-17,30.33,19.56,78.65,1012.9,11.12
1998-01-18,27.62,20.77,80.14,1013.29,7.11
1998-01-19,29.57,21.62,84.27,1012.29,6.96
1998-01-20,31.98,23.25,90.8,1012.62,9.98
1998-01-21,28.46,12.36,91.95,1014.16,8.76
1998-01-22,26.62,15.87,82.56,1009.25,11.06
1998-01-23,31.05,27.9,86.23,1004.6,9.32
1998-01-24,32.76,21.74,85.84,1011.08,10.83
1998-01-25,27.14,15.6,83.81,1013.84,10.1
1998-01-26,28.02,22.3,79.98,1006.35,8.33
1998-01-27,30.65,30.59,86.41,1011.9,10.95
1998-01-28,30.12,24.97,71.91,1010.33,7.91
1998-01-29,31.4,16.53,84.15,1005.48,12.03
1998-01-30,30.75,23.57,79.93,1007.68,10.45
1998-01-31,29.17,22.35,73.2,1008.54,13.59
1998-02-01,30.53,19.67,93.93,1002.99,8.37
1998-02-02,29.52,26.58,88.38,1007.4,12.0
1998-02-03,29.52,30.12,78.84,1009.63,9.02
1998-02-04,31.27,12.77,83.79,1011.52,11.09
1998-02-05,31.06,20.11,81.91,1008.95,10.05
1998-02-06,30.3,16.53,84.1,1005.45,11.33
1998-02-07,30.22,28.02,84.0,1004.78,9.28
1998-02-08,29.76,25.43,73.65,1010.12,11.03
1998-02-09,29.21,18.75,80.86,1007.81,9.18
1998-02-10,29.15,24.84,80.33,1007.29,13.54
1998-02-11,31.15,0.0,80.18,1010.73,10.65
1998-02-12,28.21,29.59,88.13,1011.45,12.71
1998-02-13,30.54,22.49,91.79,1013.3,8.32
1998-02-14,30.76,11.36,86.52,1011.43,7.23
1998-02-15,29.85,20.65,81.82,1010.94,11.61
1998-02-16,29.96,20.25,90.92,1011.42,10.4
1998-02-17,28.85,24.71,85.65,1013.85,10.09
1998-02-18,27.82,1.0,87.68,1008.29,10.87
1998-02-19,30.14,16.33,83.52,1007.4,9.97
1998-02-20,29.3,14.28,82.38,1009.32,11.84
1998-02-21,29.84,28.24,91.69,1012.56,11.07
1998-02-22,30.39,26.65,84.45,1012.95,11.23
1998-02-23,29.57,26.96,84.46,1009.68,9.05
1998-02-24,30.2,27.96,88.44,1011.06,11.2
1998-02-25,31.53,16.5,78.42,1013.9,8.94
1998-02-26,29.17,0.04,86.86,1005.14,8.5
1998-02-27,30.71,25.22,80.74,1009.6,8.25
1998-02-28,29.34,20.66,81.49,1009.27,7.07
1998-03-01,31.36,23.1,87.96,1013.87,8.35
1998-03-02,29.57,0.0,99.7,1009.55,12.08
1998-03-03,28.51,27.96,93.29,1009.82,7.98
1998-03-04,29.83,0.0,83.81,1012.46,9.93
1998-03-05,29.66,23.28,87.02,1005.02,10.18
1998-03-06,32.92,4.65,83.57,1015.83,12.21
1998-03-07,29.38,20.06,83.99,1007.76,9.85
1998-03-08,29.66,19.13,80.26,1006.17,9.92
1998-03-09,32.06,18.82,82.34,1012.26,9.68
1998-03-10,32.24,17.96,87.5,1007.74,11.01
1998-03-11,30.33,17.43,81.49,1008.09,10.56
1998-03-12,30.75,16.73,85.44,1009.89,10.2
1998-03-13,29.76,18.18,97.49,1010.93,11.29
1998-03-14,30.53,15.37,90.47,1009.13,12.11
1998-03-15,29.6,8.4,85.83,1006.69,11.07
1998-03-16,28.57,14.81,76.84,1018.47,6.69
1998-03-17,30.01,29.43,89.18,1012.55,9.37
1998-03-18,31.62,27.13,85.06,1010.72,9.39
1998-03-19,28.91,30.37,90.56,1007.35,9.69
1998-03-20,29.83,17.67,84.32,1012.84,8.51
1998-03-21,28.98,30.37,81.69,1006.21,9.03
1998-03-22,29.6,33.55,88.62,1013.44,11.64
1998-03-23,31.14,11.12,83.01,1007.03,9.58
1998-03-24,30.82,19.35,90.56,1006.58,11.0
1998-03-25,28.5,18.94,87.7,1009.36,11.1
1998-03-26,28.85,1.36,86.79,1015.23,8.01
1998-03-27,31.47,18.43,77.32,1006.61,10.03
1998-03-28,29.51,4.87,75.53,1007.46,10.39
1998-03-29,29.99,12.99,85.01,1013.12,10.79
1998-03-30,29.85,27.28,79.2,1009.33,9.6
1998-03-31,28.52,13.8,73.63,1015.74,8.13
1998-04-01,31.9,18.38,86.82,1008.53,10.42
1998-04-02,30.78,24.65,87.87,1008.9,9.04
1998-04-03,28.09,23.23,89.41,1014.85,10.61
1998-04-04,29.08,1.03,89.21,1004.61,9.32
1998-04-05,29.73,17.31,84.18,1010.41,5.17
1998-04-06,30.02,0.0,87.66,1008.33,5.69
1998-04-07,29.02,12.3,89.95,1010.59,10.69
1998-04-08,31.42,17.04,87.77,1012.05,7.43
1998-04-09,31.77,3.8,88.59,1005.45,11.2
1998-04-10,32.23,15.87,82.72,1011.83,9.34
1998-04-11,32.18,19.92,82.4,1008.38,8.13
1998-04-12,29.25,14.49,81.56,1008.03,14.2
1998-04-13,28.76,19.47,86.96,1011.89,9.88
1998-04-14,29.71,22.52,85.33,1009.22,6.88
1998-04-15,29.44,6.53,80.66,1010.1,10.72
1998-04-16,32.14,12.63,87.87,1010.92,12.59
1998-04-17,30.69,7.92,75.38,1010.93,8.94
1998-04-18,28.82,5.32,84.8,1014.52,9.18
1998-04-19,30.71,16.98,77.55,1012.2,7.81
1998-04-20,30.03,14.58,88.47,1006.83,10.78
1998-04-21,28.99,12.89,65.82,1016.28,11.1
1998-04-22,29.08,6.75,81.52,1012.15,6.22
1998-04-23,29.83,35.71,78.33,1010.24,14.41
1998-04-24,30.76,19.26,86.53,1008.8,12.6
1998-04-25,29.52,0.0,82.04,1007.1,9.44
1998-04-26,29.69,29.97,87.48,1010.79,9.99
1998-04-27,28.73,0.0,84.57,1012.38,9.78
1998-04-28,29.36,22.65,83.58,1015.06,12.47
1998-04-29,31.15,25.58,77.55,1011.99,10.75
1998-04-30,30.73,22.93,86.26,1018.1,9.85
1998-05-01,34.22,2.06,71.74,1012.82,10.73
1998-05-02,35.17,1.23,64.08,1010.64,11.76
1998-05-03,33.23,5.57,63.03,1006.58,10.62
1998-05-04,32.9,4.09,66.84,1008.98,9.85
1998-05-05,33.04,2.39,65.78,1008.79,11.71
1998-05-06,33.25,7.51,67.96,1008.35,15.34
1998-05-07,33.54,4.98,70.55,1011.87,11.07
1998-05-08,31.57,3.74,59.05,1009.48,8.55
1998-05-09,33.46,3.67,69.89,1010.86,8.79
1998-05-10,32.66,4.84,73.41,1006.56,6.94
1998-05-11,32.06,5.09,74.29,1007.23,10.61
1998-05-12,35.38,3.83,75.53,1013.0,8.18
1998-05-13,32.75,3.07,67.62,1012.75,10.82
1998-05-14,29.18,0.37,53.88,1010.53,10.48
1998-05-15,33.37,1.08,71.04,1012.15,7.49
1998-05-16,31.09,3.0,77.75,1015.1,11.13
1998-05-17,32.05,4.77,64.29,1007.7,5.71
1998-05-18,33.13,1.74,67.58,1003.1,10.34
1998-05-19,29.84,5.18,70.13,1009.16,11.13
1998-05-20,31.73,3.14,71.77,1000.72,9.11
1998-05-21,32.97,2.61,75.74,1006.63,8.76
1998-05-22,30.51,6.02,65.52,1008.68,9.9
1998-05-23,33.83,3.69,82.89,1011.36,9.07
1998-05-24,32.27,2.21,57.99,1010.12,11.57
1998-05-25,32.2,1.39,76.1,1005.72,5.86
1998-05-26,31.5,0.0,69.32,1008.92,9.56
1998-05-27,34.5,1.62,71.65,1014.53,9.09
1998-05-28,33.96,2.52,72.54,1005.29,6.71
1998-05-29,32.49,1.22,63.9,1009.34,11.44
1998-05-30,32.47,1.35,64.89,1007.69,8.13
1998-05-31,30.9,3.14,63.59,1012.9,7.11
1998-06-01,32.3,6.63,61.36,1009.29,7.57
1998-06-02,31.25,6.09,68.03,1010.4,6.61
1998-06-03,33.47,5.31,73.9,1012.0,7.74
1998-06-04,33.41,4.34,56.23,1006.64,11.78
1998-06-05,34.14,0.0,71.77,1010.29,11.56
1998-06-06,32.18,4.29,72.06,1008.95,10.04
1998-06-07,32.16,6.3,66.28,1007.23,8.57
1998-06-08,33.16,4.51,58.99,1015.54,10.62
1998-06-09,33.61,2.81,67.12,1009.56,12.04
1998-06-10,32.99,4.53,64.4,1010.59,8.39
1998-06-11,34.58,1.33,65.05,1009.06,9.29
1998-06-12,33.94,2.37,75.36,1007.54,10.34
1998-06-13,31.99,3.84,66.9,1009.53,12.38
1998-06-14,32.15,4.17,62.39,1010.34,7.61
1998-06-15,32.14,2.84,77.89,1010.3,13.31
1998-06-16,33.29,2.23,76.24,1011.31,8.71
1998-06-17,33.61,2.41,55.07,1012.81,12.19
1998-06-18,35.39,3.84,65.51,1012.5,11.7
1998-06-19,35.13,2.91,66.01,1007.85,11.07
1998-06-20,30.99,4.55,70.53,1011.76,10.28
1998-06-21,34.99,4.74,63.36,1008.23,8.24
1998-06-22,33.72,1.0,73.5,1013.97,8.24
1998-06-23,32.76,3.03,72.3,1014.83,6.63
1998-06-24,32.59,2.47,58.6,1008.54,10.86
1998-06-25,32.64,0.0,84.24,1010.8,10.22
1998-06-26,31.57,3.52,66.01,1004.33,7.86
1998-06-27,34.03,6.89,69.2,1013.31,9.69
1998-06-28,32.89,5.18,76.98,1013.9,7.87
1998-06-29,32.91,3.56,65.44,1011.16,11.64
1998-06-30,34.3,6.37,65.02,1005.91,10.72
1998-07-01,35.45,2.05,71.12,1012.09,10.38
1998-07-02,33.01,1.15,53.31,1006.66,9.22
1998-07-03,34.43,2.79,63.89,1007.33,11.31
1998-07-04,34.77,5.13,70.64,1005.57,9.3
1998-07-05,35.53,5.24,57.77,1009.83,10.73
1998-07-06,32.01,0.0,67.59,1007.64,8.43
1998-07-07,32.54,2.73,66.95,1007.35,9.56
1998-07-08,30.72,3.62,49.86,1009.13,11.84
1998-07-09,31.62,4.43,73.93,1000.08,9.7
1998-07-10,29.26,2.76,66.96,1002.55,13.85
1998-07-11,33.37,1.3,75.79,1004.61,7.54
1998-07-12,30.01,6.6,68.99,1011.98,10.6
1998-07-13,33.75,3.16,68.63,1010.32,8.78
1998-07-14,32.94,3.55,67.66,1005.57,7.31
1998-07-15,34.41,2.39,70.51,1006.72,7.05
1998-07-16,31.9,2.55,63.01,1013.88,10.36
1998-07-17,35.4,3.81,52.52,1013.17,6.98
1998-07-18,33.3,1.45,79.86,1014.32,8.52
1998-07-19,32.83,3.49,72.18,1010.09,7.95
1998-07-20,32.07,2.99,74.41,1011.28,8.45
1998-07-21,33.84,2.23,72.34,1017.58,9.28
1998-07-22,34.04,1.51,66.33,1010.09,9.61
1998-07-23,36.2,2.39,70.52,1004.21,10.86
1998-07-24,34.48,1.94,51.94,1009.88,10.03
1998-07-25,33.94,7.02,64.72,1007.43,7.67
1998-07-26,33.26,3.96,63.73,1012.34,10.93
1998-07-27,33.06,1.2,64.11,1002.71,10.47
1998-07-28,33.03,3.38,70.03,1011.16,9.78
1998-07-29,33.06,0.19,63.5,1010.15,8.53
1998-07-30,34.12,1.68,68.3,1010.35,11.49
1998-07-31,34.17,4.39,54.36,1013.58,13.05
1998-08-01,32.37,3.47,61.66,1004.15,8.52
1998-08-02,32.3,2.29,61.25,1007.8,9.98
1998-08-03,32.0,4.09,71.09,1017.14,12.25
1998-08-04,33.32,1.76,68.76,1010.98,8.97
1998-08-05,34.02,0.2,65.53,1011.67,9.42
1998-08-06,32.73,2.72,61.99,1013.52,7.96
1998-08-07,33.41,3.83,61.31,1010.22,8.18
1998-08-08,34.81,0.72,63.08,1006.33,7.28
1998-08-09,35.07,4.09,67.84,1008.03,11.82
1998-08-10,31.93,4.59,61.76,1008.07,11.52
1998-08-11,34.12,4.19,60.7,1008.66,10.31
1998-08-12,31.9,5.74,52.59,1007.66,8.98
1998-08-13,29.3,0.21,70.75,1010.09,13.15
1998-08-14,35.01,3.87,68.88,1010.2,4.69
1998-08-15,31.19,3.2,70.7,1010.87,8.22
1998-08-16,34.22,5.96,72.63,1012.97,8.88
1998-08-17,34.4,3.29,70.07,1011.1,9.76
1998-08-18,31.88,2.84,72.92,1008.68,11.79
1998-08-19,33.96,2.4,75.33,1008.93,13.02
1998-08-20,33.56,2.97,61.67,1009.74,9.59
1998-08-21,31.36,2.56,62.18,1011.76,12.61
1998-08-22,31.41,6.42,66.23,1007.07,11.52
1998-08-23,32.42,2.84,64.57,1007.55,11.45
1998-08-24,32.63,0.13,70.31,1006.38,7.69
1998-08-25,34.55,0.61,53.1,1011.87,9.39
1998-08-26,32.72,2.37,68.39,1007.74,12.95
1998-08-27,31.08,3.89,70.85,1007.72,7.95
1998-08-28,34.32,1.02,63.36,1012.66,10.07
1998-08-29,30.66,6.49,63.82,1008.79,10.51
1998-08-30,33.81,6.92,57.04,1012.48,11.49
1998-08-31,32.82,4.57,72.61,1005.85,13.5
1998-09-01,30.97,0.73,65.43,1015.77,9.38
1998-09-02,32.96,5.86,65.2,1006.46,9.17
1998-09-03,34.78,3.14,78.58,1012.21,8.71
1998-09-04,33.07,1.29,62.99,1023.44,12.04
1998-09-05,34.12,1.75,76.42,1013.3,13.76
1998-09-06,35.38,0.04,60.34,1006.99,8.11
1998-09-07,33.42,1.87,79.44,1015.71,9.99
1998-09-08,35.54,5.98,64.3,1003.97,9.56
1998-09-09,32.16,3.41,67.54,1010.19,11.05
1998-09-10,31.42,3.82,64.36,1010.6,11.91
1998-09-11,31.41,2.44,66.29,1008.46,11.8
1998-09-12,32.06,1.89,62.74,1013.28,9.02
1998-09-13,33.6,6.95,66.55,1013.34,13.34
1998-09-14,34.34,2.97,70.85,1006.14,8.44
1998-09-15,32.21,7.48,62.12,1007.52,7.91
1998-09-16,33.73,3.29,73.52,1012.01,7.24
1998-09-17,31.95,5.73,65.78,1013.56,9.7
1998-09-18,31.74,2.39,61.19,1008.3,10.4
1998-09-19,33.67,0.0,66.9,1008.24,8.7
1998-09-20,33.17,1.9,75.29,1013.56,12.36
1998-09-21,32.36,1.08,67.49,1009.55,8.78
1998-09-22,31.47,2.92,64.58,1012.07,11.33
1998-09-23,34.43,0.48,69.41,1007.82,7.56
1998-09-24,32.44,5.14,64.77,1014.7,11.1
1998-09-25,32.49,5.32,69.67,1007.2,13.72
1998-09-26,33.34,3.04,61.87,1013.54,11.03
1998-09-27,33.82,1.98,72.0,1012.74,8.66
1998-09-28,31.16,4.16,57.56,1010.46,9.11
1998-09-29,34.58,2.21,73.64,1008.46,12.0
1998-09-30,35.68,0.86,68.75,1018.25,10.13
1998-10-01,33.08,4.58,67.25,1004.88,12.26
1998-10-02,30.4,2.17,74.24,1008.93,8.61
1998-10-03,34.14,1.3,59.67,1010.82,9.63
1998-10-04,31.38,4.27,69.79,1008.92,9.42
1998-10-05,33.61,5.38,65.3,1011.96,11.13
1998-10-06,34.14,3.08,61.53,1008.61,10.69
1998-10-07,35.36,2.03,71.83,1009.02,10.22
1998-10-08,34.97,4.53,59.55,1008.28,12.51
1998-10-09,33.18,0.7,62.09,1012.11,11.99
1998-10-10,33.02,7.95,71.94,1009.27,8.37
1998-10-11,31.73,3.67,64.07,1015.02,12.93
1998-10-12,33.82,0.64,62.97,1013.77,8.87
1998-10-13,34.46,3.95,67.31,1007.89,9.81
1998-10-14,33.25,5.07,61.69,1009.21,10.09
1998-10-15,33.86,1.18,59.1,1012.02,6.96
1998-10-16,34.67,2.69,57.71,1008.56,10.76
1998-10-17,32.31,3.04,71.44,1009.39,8.13
1998-10-18,32.61,5.83,77.11,1003.94,12.18
1998-10-19,33.33,4.85,63.7,1004.7,11.17
1998-10-20,31.78,0.22,59.09,1011.8,10.28
1998-10-21,34.02,4.34,64.47,1009.79,8.98
1998-10-22,32.73,1.07,69.34,1013.23,8.37
1998-10-23,34.67,3.23,68.45,1004.9,6.39
1998-10-24,33.19,4.58,62.97,1015.01,11.47
1998-10-25,31.82,3.06,81.86,1006.27,11.06
1998-10-26,32.58,4.41,74.6,1008.84,12.24
1998-10-27,35.89,3.13,71.71,1008.23,10.04
1998-10-28,32.77,4.59,74.23,1009.67,13.07
1998-10-29,34.99,4.69,63.9,1008.16,8.38
1998-10-30,34.23,0.58,71.06,1006.76,11.65
1998-10-31,33.02,5.67,73.85,1014.31,12.92
1998-11-01,30.17,6.41,78.74,1003.74,7.83
1998-11-02,30.08,12.4,83.1,1011.48,9.39
1998-11-03,28.65,17.47,79.51,1009.19,12.69
1998-11-04,29.68,35.71,91.16,1008.26,7.78
1998-11-05,29.94,29.53,81.55,1012.72,12.42
1998-11-06,29.07,11.24,87.56,1010.46,8.63
1998-11-07,29.58,17.29,76.18,1012.3,9.04
1998-11-08,26.66,17.76,80.29,1015.07,8.83
1998-11-09,28.68,23.08,80.7,1007.66,11.02
1998-11-10,28.75,3.43,92.63,1011.74,9.47
1998-11-11,30.0,23.06,88.87,1007.73,10.73
1998-11-12,29.39,16.11,84.8,1009.98,11.47
1998-11-13,30.58,2.92,77.21,1008.89,13.66
1998-11-14,28.98,15.92,81.32,1008.34,10.36
1998-11-15,31.68,22.56,79.98,1018.26,10.16
1998-11-16,29.31,32.12,81.65,1014.99,8.26
1998-11-17,31.72,20.01,90.46,1015.71,7.73
1998-11-18,31.53,3.91,78.76,1007.59,11.01
1998-11-19,30.04,16.33,84.73,1011.77,11.34
1998-11-20,31.31,36.2,83.89,1008.44,11.23
1998-11-21,28.63,11.21,89.0,1009.63,7.58
1998-11-22,28.21,18.49,89.71,1013.39,10.22
1998-11-23,32.41,16.95,83.31,1002.3,9.11
1998-11-24,31.02,33.64,79.85,1011.39,12.09
1998-11-25,30.01,0.0,85.24,1012.28,8.11
1998-11-26,29.7,6.45,71.15,1013.08,9.99
1998-11-27,31.92,26.57,82.23,1009.75,11.13
1998-11-28,31.16,21.23,89.53,1009.11,8.01
1998-11-29,29.92,20.05,77.99,1005.99,10.89
